Date,Open,High,Low,Close,Adj Close,Volume
10/20/97,2.3125,2.5,2.3125,2.5,2.5,29000
10/21/97,2.5,2.75,2.375,2.75,2.75,228600
10/22/97,2.75,3,2.75,3,3,231700
10/23/97,3,3.125,2.5,2.75,2.75,150000
10/24/97,2.8125,3.25,2.75,3.0625,3.0625,287300
10/27/97,3,3.25,2.5625,2.5625,2.5625,25400
10/28/97,2.5625,3.25,2.25,3.1875,3.1875,310600
10/29/97,3.125,3.6875,3,3.125,3.125,316200
10/30/97,3.1875,3.25,2.4375,2.59375,2.59375,230800
10/31/97,2.5625,2.8125,2.5,2.75,2.75,61500
11/3/97,2.5,2.75,2.3125,2.375,2.375,32100
11/4/97,2.5,2.625,2.375,2.5,2.5,30300
11/5/97,2.5,2.6875,2.5,2.625,2.625,28900
11/6/97,2.5625,2.6875,2.5,2.5625,2.5625,31700
11/7/97,2.5625,2.625,2.5,2.5,2.5,16700
11/10/97,2.5,2.625,2.5,2.5,2.5,27900
11/11/97,2.4375,2.625,2.4375,2.5,2.5,23800
11/12/97,2.5,2.5,2.5,2.5,2.5,30000
11/13/97,2.3125,2.6875,2.3125,2.5625,2.5625,79200
11/14/97,2.6875,2.6875,2.25,2.25,2.25,23100
11/17/97,2.3125,2.375,2.1875,2.1875,2.1875,24900
11/18/97,2.375,2.375,2.125,2.3125,2.3125,30700
11/19/97,2.25,2.25,2,2.0625,2.0625,48700
11/20/97,2.0625,2.1875,2.0625,2.1875,2.1875,30100
11/21/97,2.1875,2.1875,2.0625,2.125,2.125,27100
11/24/97,2.0625,2.0625,2.0625,2.0625,2.0625,4100
11/25/97,2.0625,2.125,2,2,2,46900
11/26/97,2,2.09375,2,2,2,17300
11/28/97,2,2,2,2,2,2000
12/1/97,2.125,2.125,1.875,1.9375,1.9375,13900
12/2/97,1.9375,2.1875,1.9375,2.0625,2.0625,36100
12/3/97,2.0625,2.25,2.0625,2.25,2.25,17000
12/4/97,2.3125,2.3125,2.1875,2.25,2.25,31200
12/5/97,2.25,2.3125,2.1875,2.25,2.25,13500
12/8/97,2.1875,2.1875,2.125,2.125,2.125,5000
12/9/97,2.125,2.1875,2.125,2.125,2.125,9500
12/10/97,2.125,2.1875,2.125,2.125,2.125,8600
12/11/97,2.125,2.1875,2.125,2.125,2.125,24300
12/12/97,2.125,2.1875,2.125,2.125,2.125,20100
12/15/97,2.125,2.1875,2,2.125,2.125,47900
12/16/97,2,2.125,2,2.125,2.125,68100
12/17/97,2,2.125,2,2,2,26400
12/18/97,2,2.3125,2,2.125,2.125,77100
12/19/97,2.125,2.375,2.125,2.375,2.375,85200
12/22/97,2.5,2.5,2.25,2.375,2.375,34000
12/23/97,2.375,2.5,2.3125,2.3125,2.3125,24500
12/24/97,2.25,2.5,2.25,2.25,2.25,50900
12/26/97,2.25,2.25,2.25,2.25,2.25,21500
12/29/97,2.375,2.5,2.375,2.5,2.5,41500
12/30/97,2.5,2.625,2.375,2.375,2.375,86200
12/31/97,2.375,2.625,2.1875,2.25,2.25,31400
1/2/98,2.3125,2.625,2.3125,2.625,2.625,3000
1/5/98,2.3125,2.625,2.25,2.3125,2.3125,51400
1/6/98,2.3125,2.625,2.3125,2.625,2.625,13400
1/7/98,2.625,2.625,2.40625,2.625,2.625,81300
1/8/98,2.4375,2.625,2.4375,2.5625,2.5625,27600
1/9/98,2.4375,2.5625,2.40625,2.40625,2.40625,42300
1/12/98,2.3125,2.5625,2.25,2.5625,2.5625,45600
1/13/98,2.3125,2.5,2.3125,2.375,2.375,34900
1/14/98,2.5,2.5625,2.3125,2.5625,2.5625,11300
1/15/98,2.375,2.9375,2.375,2.6875,2.6875,222500
1/16/98,2.9375,3,2.5,2.625,2.625,206100
1/20/98,2.75,2.875,2.5,2.625,2.625,119200
1/21/98,2.625,2.9375,2.5,2.9375,2.9375,148100
1/22/98,2.9375,3,2.5,2.9375,2.9375,257900
1/23/98,3.125,3.1875,2.9375,3,3,119600
1/26/98,3.125,3.4375,3.0625,3.25,3.25,53300
1/27/98,3.0625,3.25,3,3.125,3.125,177900
1/28/98,3.125,3.125,2.875,2.9375,2.9375,65200
1/29/98,2.9375,3.0625,2.875,3.03125,3.03125,73100
1/30/98,2.9375,3.1875,2.9375,3,3,63700
2/2/98,2.9375,3.25,2.9375,3.1875,3.1875,98800
2/3/98,3.3125,3.3125,3,3.25,3.25,37500
2/4/98,3,3.25,3,3.125,3.125,16300
2/5/98,3.1875,3.625,3,3.625,3.625,98800
2/6/98,3.4375,3.4375,3.125,3.125,3.125,29400
2/9/98,3.125,3.125,3,3,3,41700
2/10/98,3,3.1875,3,3.09375,3.09375,41500
2/11/98,3.09375,3.25,3,3,3,46900
2/12/98,3.25,3.25,2.75,3,3,222800
2/13/98,2.875,3.25,2.875,3.1875,3.1875,256200
2/17/98,3.125,3.25,3.125,3.25,3.25,45000
2/18/98,3.25,3.5,3.25,3.3125,3.3125,183600
2/19/98,3.25,3.25,2.9375,3,3,92600
2/20/98,3,3,2.9375,3,3,40300
2/23/98,2.9375,3.25,2.9375,3.0625,3.0625,138800
2/24/98,3,3.25,3,3,3,35600
2/25/98,3.0625,3.5,3.03125,3.3125,3.3125,191900
2/26/98,3.3125,3.3125,3.125,3.25,3.25,64800
2/27/98,3.125,3.3125,3,3.125,3.125,67100
3/2/98,3.125,3.3125,3.125,3.25,3.25,30900
3/3/98,3.125,3.25,3.125,3.125,3.125,78100
3/4/98,3.125,3.1875,3.03125,3.1875,3.1875,25800
3/5/98,3.1875,3.1875,2.9375,2.9375,2.9375,41100
3/6/98,2.9375,3.15625,2.875,2.875,2.875,58100
3/9/98,2.875,3,2.8125,2.8125,2.8125,15100
3/10/98,2.8125,2.8125,2.5625,2.75,2.75,100600
3/11/98,2.75,3,2.25,2.875,2.875,162700
3/12/98,2.9375,3.125,2.625,2.8125,2.8125,128400
3/13/98,2.75,3,2.75,2.875,2.875,21000
3/16/98,2.75,3,2.75,2.875,2.875,62200
3/17/98,3,3.25,3,3.0625,3.0625,451100
3/18/98,3.25,3.25,3.0625,3.125,3.125,430600
3/19/98,3.0625,3.25,3.0625,3.125,3.125,347300
3/20/98,3.1875,3.1875,2.8125,3.0625,3.0625,55000
3/23/98,2.875,3.25,2.875,3.0625,3.0625,187100
3/24/98,3.25,3.25,3.0625,3.1875,3.1875,154800
3/25/98,3.25,3.3125,3,3,3,129600
3/26/98,3,3.1875,3,3.125,3.125,151800
3/27/98,3,3,2.9375,2.9375,2.9375,32200
3/30/98,3.1875,3.1875,2.875,3.0625,3.0625,21600
3/31/98,3.09375,3.09375,2.875,2.875,2.875,43600
4/1/98,2.8125,3,2.8125,2.8125,2.8125,54300
4/2/98,2.9375,3.0625,2.75,2.75,2.75,26500
4/3/98,2.9375,3,2.75,3,3,50000
4/6/98,2.75,2.9375,2.5625,2.6875,2.6875,89700
4/7/98,2.6875,3.125,2.6875,2.9375,2.9375,148000
4/8/98,3,3.3125,3,3,3,241000
4/9/98,3.125,3.25,3,3,3,57200
4/13/98,3,3.25,3,3.21875,3.21875,318800
4/14/98,3.25,3.25,2.75,3,3,91600
4/15/98,3,3.25,3,3.0625,3.0625,87600
4/16/98,3.25,3.25,3,3.125,3.125,32600
4/17/98,3.1875,3.1875,3,3.03125,3.03125,85400
4/20/98,3,3.25,2.9375,2.9375,2.9375,141000
4/21/98,2.96875,3.15625,2.75,3.03125,3.03125,255700
4/22/98,3,3.125,2.90625,3,3,49000
4/23/98,3,3,2.90625,2.90625,2.90625,36600
4/24/98,2.90625,2.9375,2.875,2.9375,2.9375,19500
4/27/98,2.9375,2.9375,2.78125,2.9375,2.9375,23000
4/28/98,2.9375,2.9375,2.75,2.75,2.75,113100
4/29/98,2.90625,2.90625,2.75,2.875,2.875,22500
4/30/98,2.875,2.875,2.5,2.6875,2.6875,214200
5/1/98,2.8125,2.9375,2.78125,2.78125,2.78125,4400
5/4/98,2.9375,3.125,2.90625,3,3,92300
5/5/98,3,3.0625,2.875,2.875,2.875,28000
5/6/98,2.875,3,2.875,3,3,22900
5/7/98,2.875,3,2.75,2.875,2.875,194500
5/8/98,2.875,3.1875,2.75,3.125,3.125,371400
5/11/98,3,3.0625,2.875,2.9375,2.9375,56200
5/12/98,2.875,3.0625,2.8125,3.0625,3.0625,75600
5/13/98,3,3.1875,2.9375,3,3,93800
5/14/98,2.9375,2.9375,2.9375,2.9375,2.9375,4200
5/15/98,2.9375,3,2.9375,3,3,700
5/18/98,2.9375,3.0625,2.875,3,3,26800
5/19/98,2.875,3.1875,2.875,3.0625,3.0625,191500
5/20/98,3.07812,3.1875,3,3.125,3.125,1014900
5/21/98,3.125,3.5,3.125,3.125,3.125,435300
5/22/98,3.0625,3.25,3.0625,3.0625,3.0625,67800
5/26/98,3.25,3.25,3,3.25,3.25,107300
5/27/98,3.25,3.25,2.6875,2.6875,2.6875,167100
5/28/98,2.75,2.9375,2.75,2.8125,2.8125,15800
5/29/98,2.875,2.875,2.6875,2.75,2.75,71000
6/1/98,2.9375,2.9375,2.6875,2.71875,2.71875,64600
6/2/98,2.75,2.875,2.625,2.75,2.75,22400
6/3/98,2.75,2.8125,2.4375,2.4375,2.4375,84600
6/4/98,2.375,2.6875,2.375,2.5,2.5,61200
6/5/98,2.75,2.75,2.5,2.5,2.5,35300
6/8/98,2.6875,2.6875,2.5625,2.5625,2.5625,21300
6/9/98,2.6875,2.6875,2.3125,2.3125,2.3125,115900
6/10/98,2.4375,2.625,2.34375,2.375,2.375,114900
6/11/98,2.5,3,2.5,2.96875,2.96875,489000
6/12/98,2.96875,2.96875,2.6875,2.6875,2.6875,15400
6/15/98,2.6875,2.75,2.5,2.5,2.5,19900
6/16/98,2.5625,2.625,2.5,2.5625,2.5625,13800
6/17/98,2.625,2.75,2.625,2.65625,2.65625,9100
6/18/98,2.65625,2.65625,2.65625,2.65625,2.65625,500
6/19/98,2.75,2.75,2.6875,2.75,2.75,5300
6/22/98,2.75,2.8125,2.6875,2.6875,2.6875,12000
6/23/98,2.6875,2.8125,2.6875,2.6875,2.6875,89600
6/24/98,2.6875,2.875,2.6875,2.71875,2.71875,96200
6/25/98,2.8125,2.8125,2.6875,2.6875,2.6875,12700
6/26/98,2.8125,2.8125,2.6875,2.6875,2.6875,52600
6/29/98,2.71875,2.71875,2.65625,2.65625,2.65625,4800
6/30/98,2.75,2.875,2.625,2.8125,2.8125,52400
7/1/98,2.625,2.6875,2.625,2.625,2.625,10300
7/2/98,2.6875,2.8125,2.625,2.65625,2.65625,20200
7/6/98,2.5625,2.6875,2.5,2.6875,2.6875,33400
7/7/98,2.625,2.625,2.625,2.625,2.625,9000
7/8/98,2.78125,2.78125,2.625,2.625,2.625,10000
7/9/98,2.625,2.8125,2.625,2.8125,2.8125,57300
7/10/98,2.75,2.8125,2.6875,2.6875,2.6875,19600
7/13/98,2.8125,2.8125,2.6875,2.6875,2.6875,9400
7/14/98,2.8125,2.8125,2.625,2.625,2.625,34900
7/15/98,2.75,2.75,2.6875,2.75,2.75,32200
7/16/98,2.75,2.8125,2.6875,2.75,2.75,111900
7/17/98,2.71875,2.875,2.6875,2.875,2.875,90400
7/20/98,2.75,2.875,2.5625,2.5625,2.5625,107200
7/21/98,2.5625,2.75,2.5625,2.75,2.75,17100
7/22/98,2.625,3,2.625,2.75,2.75,65500
7/23/98,2.9375,2.9375,2.25,2.25,2.25,39900
7/24/98,2.5,2.625,2.3125,2.3125,2.3125,10900
7/27/98,2.6875,2.6875,2,2.125,2.125,59400
7/28/98,2,2.3125,2,2.1875,2.1875,6800
7/29/98,2.3125,2.34375,2.25,2.25,2.25,45200
7/30/98,2.25,2.5,2.25,2.25,2.25,108300
7/31/98,2.25,2.25,2.25,2.25,2.25,0
8/3/98,2.25,2.3125,2.1875,2.3125,2.3125,48000
8/4/98,2.25,2.25,2.25,2.25,2.25,16100
8/5/98,2.3125,2.375,2.25,2.25,2.25,146200
8/6/98,2.25,2.25,1.96875,2.0625,2.0625,131000
8/7/98,2.0625,2.125,2,2.03125,2.03125,72600
8/10/98,2.25,2.25,2,2,2,30100
8/11/98,1.9375,2.125,1.9375,1.96875,1.96875,81000
8/12/98,2.0625,2.125,1.9375,1.9375,1.9375,31800
8/13/98,1.9375,2,1.75,2,2,12300
8/14/98,2.125,2.125,1.75,1.75,1.75,7900
8/17/98,1.875,2,1.75,2,2,15600
8/18/98,1.75,1.8125,1.5,1.75,1.75,110500
8/19/98,1.5,1.625,1.5,1.625,1.625,12500
8/20/98,1.75,1.75,1.4375,1.46875,1.46875,12500
8/21/98,1.625,1.625,1.625,1.625,1.625,3300
8/24/98,1.375,1.5,1.375,1.5,1.5,24400
8/25/98,1.375,1.375,1.125,1.25,1.25,35900
8/26/98,1.5,1.625,1.1875,1.1875,1.1875,16900
8/27/98,1.375,1.5,1.25,1.25,1.25,11500
8/28/98,1.25,1.25,1.09375,1.25,1.25,23700
8/31/98,1.03125,1.125,1.03125,1.04688,1.04688,46200
9/1/98,1.03125,1.25,1,1.125,1.125,23200
9/2/98,1.25,1.25,0.98438,1.25,1.25,180600
9/3/98,1,1,1,1,1,3200
9/4/98,1,1,1,1,1,3300
9/8/98,1,1.0625,1,1.0625,1.0625,21900
9/9/98,1.0625,1.0625,1.0625,1.0625,1.0625,6500
9/10/98,1,1.25,1,1.1875,1.1875,7500
9/11/98,1.25,1.25,1.25,1.25,1.25,19200
9/14/98,1.125,1.1875,1.125,1.125,1.125,3600
9/15/98,1.1875,1.1875,1,1.01562,1.01562,59700
9/16/98,1,1.01562,1,1.01562,1.01562,173200
9/17/98,1,1.03125,1,1,1,117300
9/18/98,1.21875,1.21875,1.21875,1.21875,1.21875,100
9/21/98,1,1,1,1,1,32300
9/22/98,1,1.03125,1,1.03125,1.03125,142400
9/23/98,1.03125,1.03125,1.03125,1.03125,1.03125,34500
9/24/98,1,1,0.875,0.875,0.875,33000
9/25/98,0.96875,1,0.96875,1,1,26000
9/28/98,1,1,1,1,1,0
9/29/98,0.9375,1,0.9375,1,1,6800
9/30/98,0.9375,0.96875,0.9375,0.9375,0.9375,86700
10/1/98,0.875,0.875,0.78125,0.78125,0.78125,5000
10/2/98,0.78125,0.78125,0.75,0.78125,0.78125,9000
10/5/98,0.8125,0.96875,0.8125,0.90625,0.90625,42500
10/6/98,0.9375,0.9375,0.90625,0.9375,0.9375,24400
10/7/98,0.90625,0.90625,0.90625,0.90625,0.90625,6000
10/8/98,0.90625,0.9375,0.84375,0.875,0.875,67400
10/9/98,0.9375,0.9375,0.84375,0.84375,0.84375,38700
10/12/98,0.9375,0.9375,0.8125,0.9375,0.9375,57200
10/13/98,0.9375,0.9375,0.9375,0.9375,0.9375,26000
10/14/98,1.03125,1.0625,0.9375,1.03125,1.03125,23500
10/15/98,1,1,1,1,1,25500
10/16/98,0.875,0.96875,0.6875,0.96875,0.96875,47600
10/19/98,0.78125,0.875,0.75,0.75,0.75,42300
10/20/98,0.75,0.90625,0.75,0.84375,0.84375,32300
10/21/98,0.8125,1,0.8125,0.96875,0.96875,33800
10/22/98,0.96875,1.03125,0.96875,1.03125,1.03125,56600
10/23/98,1.0625,1.0625,0.96875,1,1,98000
10/26/98,1,1.0625,0.96875,0.96875,0.96875,113000
10/27/98,0.96875,1,0.875,1,1,37000
10/28/98,0.875,0.875,0.875,0.875,0.875,12100
10/29/98,0.875,0.875,0.875,0.875,0.875,40700
10/30/98,0.8125,0.9375,0.8125,0.875,0.875,44900
11/2/98,0.90625,0.9375,0.875,0.90625,0.90625,33700
11/3/98,0.875,0.90625,0.875,0.90625,0.90625,4300
11/4/98,0.8125,0.90625,0.8125,0.8125,0.8125,10700
11/5/98,0.90625,0.90625,0.90625,0.90625,0.90625,2000
11/6/98,0.75,0.875,0.6875,0.75,0.75,40700
11/9/98,0.75,0.75,0.75,0.75,0.75,5000
11/10/98,0.8125,0.875,0.78125,0.875,0.875,23000
11/11/98,0.78125,0.9375,0.75,0.9375,0.9375,10000
11/12/98,0.78125,0.9375,0.75,0.90625,0.90625,18800
11/13/98,0.875,0.875,0.875,0.875,0.875,1000
11/16/98,0.875,0.90625,0.8125,0.90625,0.90625,8200
11/17/98,0.78125,0.78125,0.78125,0.78125,0.78125,2500
11/18/98,0.8125,0.8125,0.78125,0.78125,0.78125,5500
11/19/98,0.78125,0.78125,0.78125,0.78125,0.78125,3300
11/20/98,0.78125,1,0.75,1,1,30100
11/23/98,0.9375,1,0.78125,0.8125,0.8125,17800
11/24/98,0.90625,0.90625,0.78125,0.78125,0.78125,7700
11/25/98,0.875,1,0.75,1,1,73700
11/27/98,0.875,0.9375,0.75,0.75,0.75,37000
11/30/98,0.9375,0.96875,0.75,0.875,0.875,124700
12/1/98,0.875,0.875,0.75,0.875,0.875,23500
12/2/98,0.875,0.875,0.625,0.625,0.625,116900
12/3/98,0.8125,0.8125,0.75,0.8125,0.8125,54800
12/4/98,0.8125,0.8125,0.6875,0.78125,0.78125,68000
12/7/98,0.78125,0.78125,0.625,0.75,0.75,28800
12/8/98,0.65625,0.75,0.65625,0.65625,0.65625,28200
12/9/98,0.8125,0.8125,0.625,0.625,0.625,40800
12/10/98,0.6875,0.75,0.625,0.75,0.75,30300
12/11/98,0.75,0.875,0.625,0.875,0.875,184500
12/14/98,0.875,0.875,0.625,0.8125,0.8125,46200
12/15/98,0.6875,0.8125,0.6875,0.6875,0.6875,15600
12/16/98,0.6875,0.8125,0.6875,0.6875,0.6875,110000
12/17/98,0.65625,0.75,0.625,0.75,0.75,34100
12/18/98,0.75,0.8125,0.65625,0.6875,0.6875,58800
12/21/98,0.8125,0.85938,0.65625,0.8125,0.8125,161500
12/22/98,0.8125,0.875,0.6875,0.71875,0.71875,30100
12/23/98,0.75,0.96875,0.71875,0.8125,0.8125,116000
12/24/98,0.75,0.8125,0.6875,0.75,0.75,29200
12/28/98,0.71875,0.75,0.71875,0.71875,0.71875,14100
12/29/98,0.71875,0.75,0.71875,0.71875,0.71875,29700
12/30/98,0.71875,0.78125,0.71875,0.75,0.75,44300
12/31/98,0.78125,0.78125,0.6875,0.75,0.75,74000
1/4/99,0.6875,0.75,0.6875,0.75,0.75,14900
1/5/99,0.75,1,0.75,0.8125,0.8125,98600
1/6/99,0.78125,0.96875,0.78125,0.96875,0.96875,79200
1/7/99,0.95312,1,0.84375,1,1,60800
1/8/99,1,1.21875,1,1.09375,1.09375,182300
1/11/99,1.09375,1.15625,1.03125,1.15625,1.15625,45000
1/12/99,1.1875,1.1875,1.125,1.1875,1.1875,7100
1/13/99,1.21875,1.21875,1,1.0625,1.0625,94400
1/14/99,1.09375,1.09375,1,1.0625,1.0625,106800
1/15/99,1.0625,1.25,1.0625,1.09375,1.09375,30400
1/19/99,1.15625,1.375,1.125,1.375,1.375,56200
1/20/99,1.375,1.375,1.1875,1.3125,1.3125,17800
1/21/99,1.375,1.375,1.1875,1.3125,1.3125,26900
1/22/99,1.21875,1.3125,1.1875,1.21875,1.21875,24200
1/25/99,1.25,1.25,1.15625,1.15625,1.15625,8400
1/26/99,1.15625,1.15625,1.125,1.125,1.125,14700
1/27/99,1.09375,1.21875,1.09375,1.21875,1.21875,45400
1/28/99,1.09375,1.21875,1.09375,1.21875,1.21875,18100
1/29/99,1.125,1.1875,1,1.03125,1.03125,87300
2/1/99,1.03125,1.03125,1.03125,1.03125,1.03125,16000
2/2/99,1.03125,1.125,1.03125,1.125,1.125,4700
2/3/99,1.03125,1.03125,1.03125,1.03125,1.03125,49800
2/4/99,1.03125,1.0625,1.01562,1.0625,1.0625,49200
2/5/99,1.125,1.125,1.03125,1.09375,1.09375,25600
2/8/99,1.09375,1.09375,1,1,1,85700
2/9/99,1.0625,1.0625,1.03125,1.03125,1.03125,14800
2/10/99,1,1.03125,1,1.03125,1.03125,10800
2/11/99,1,1.09375,1,1.09375,1.09375,33600
2/12/99,1.03125,1.03125,1.03125,1.03125,1.03125,26400
2/16/99,1.0625,1.09375,1.03125,1.0625,1.0625,9300
2/17/99,1.0625,1.25,1.0625,1.1875,1.1875,320600
2/18/99,1.1875,1.28125,1.125,1.15625,1.15625,95600
2/19/99,1.125,1.28125,1.125,1.28125,1.28125,39300
2/22/99,1.3125,1.75,1.25,1.5625,1.5625,129900
2/23/99,1.5625,1.8125,1.5,1.71875,1.71875,159000
2/24/99,1.75,1.75,1.5,1.5,1.5,69900
2/25/99,1.5,1.65625,1.4375,1.625,1.625,21700
2/26/99,1.5625,1.5625,1.25,1.4375,1.4375,76800
3/1/99,1.375,1.5,1.3125,1.34375,1.34375,28600
3/2/99,1.28125,1.375,1.25,1.375,1.375,18500
3/3/99,1.8125,1.875,1.375,1.625,1.625,120200
3/4/99,1.53125,1.6875,1.28125,1.34375,1.34375,57900
3/5/99,1.34375,1.40625,1.25,1.25,1.25,5600
3/8/99,1.375,1.4375,1.3125,1.375,1.375,8300
3/9/99,1.34375,1.375,1.3125,1.375,1.375,16700
3/10/99,1.4375,1.5625,1.3125,1.375,1.375,50800
3/11/99,1.375,1.375,1.34375,1.34375,1.34375,14100
3/12/99,1.5625,1.5625,1.3125,1.3125,1.3125,24400
3/15/99,1.25,1.3125,1.1875,1.1875,1.1875,11000
3/16/99,1.1875,1.21875,1.125,1.21875,1.21875,7200
3/17/99,1.1875,1.1875,1.09375,1.09375,1.09375,28000
3/18/99,1.125,1.1875,1.125,1.15625,1.15625,132600
3/19/99,1.1875,1.1875,1.0625,1.09375,1.09375,51600
3/22/99,1.1875,1.1875,1.0625,1.125,1.125,16600
3/23/99,1.125,1.125,1,1.0625,1.0625,25500
3/24/99,1.0625,1.0625,1,1,1,9800
3/25/99,1,1.03125,1,1.03125,1.03125,58200
3/26/99,1,1.0625,1,1,1,3700
3/29/99,1.03125,1.0625,1,1,1,23200
3/30/99,1,1.0625,1,1.0625,1.0625,9300
3/31/99,1.0625,1.0625,1,1.0625,1.0625,35500
4/1/99,1,1.03125,1,1.03125,1.03125,10500
4/5/99,1.125,1.125,1.125,1.125,1.125,3300
4/6/99,1,1.15625,1,1.0625,1.0625,49700
4/7/99,1.0625,1.15625,1.0625,1.125,1.125,19200
4/8/99,1.15625,1.25,1.125,1.25,1.25,70600
4/9/99,1.21875,1.21875,1.21875,1.21875,1.21875,8000
4/12/99,1.21875,1.21875,1.09375,1.09375,1.09375,13500
4/13/99,1.25,1.25,1.25,1.25,1.25,8700
4/14/99,1.1875,1.25,1.1875,1.25,1.25,60400
4/15/99,1.375,1.375,1.25,1.28125,1.28125,28800
4/16/99,1.3125,1.375,1.25,1.3125,1.3125,12000
4/19/99,1.1875,1.25,1.0625,1.0625,1.0625,50300
4/20/99,1.34375,1.40625,1.09375,1.40625,1.40625,46600
4/21/99,1.40625,1.4375,1.1875,1.1875,1.1875,14500
4/22/99,1.375,1.4375,1.25,1.4375,1.4375,8100
4/23/99,1.3125,1.625,1.25,1.625,1.625,48400
4/26/99,1.4375,1.65625,1.40625,1.40625,1.40625,90600
4/27/99,1.4375,1.5625,1.3125,1.4375,1.4375,22100
4/28/99,1.3125,1.5,1.3125,1.375,1.375,38000
4/29/99,1.4375,1.5,1.375,1.5,1.5,7300
4/30/99,1.5,1.5625,1.46875,1.5,1.5,51700
5/3/99,1.5,1.75,1.4375,1.75,1.75,155300
5/4/99,1.8125,1.8125,1.5625,1.5625,1.5625,56200
5/5/99,1.5625,1.6875,1.4375,1.6875,1.6875,53100
5/6/99,1.625,1.75,1.4375,1.5,1.5,42500
5/7/99,1.75,1.8125,1.34375,1.5625,1.5625,64000
5/10/99,1.625,1.75,1.25,1.375,1.375,18300
5/11/99,1.5,1.5,1.3125,1.3125,1.3125,4600
5/12/99,1.3125,1.4375,1.25,1.4375,1.4375,19000
5/13/99,1.4375,1.65625,1.4375,1.5,1.5,15700
5/14/99,1.5,1.71875,1.25,1.3125,1.3125,129600
5/17/99,1.3125,1.34375,1.25,1.3125,1.3125,39300
5/18/99,1.3125,1.3125,1.1875,1.25,1.25,16900
5/19/99,1.3125,1.3125,1.1875,1.1875,1.1875,4600
5/20/99,1.125,1.375,1.125,1.28125,1.28125,90500
5/21/99,1.28125,1.34375,1.25,1.3125,1.3125,30600
5/24/99,1.3125,1.375,1.25,1.375,1.375,77300
5/25/99,1.40625,1.40625,1.15625,1.3125,1.3125,77800
5/26/99,1.26562,1.32812,1.09375,1.25,1.25,43700
5/27/99,1.25,1.3125,1.125,1.15625,1.15625,85600
5/28/99,1.3125,1.3125,1.1875,1.1875,1.1875,4800
6/1/99,1.4375,1.4375,1.1875,1.21875,1.21875,8200
6/2/99,1.20312,1.25,1.20312,1.25,1.25,7300
6/3/99,1.1875,1.3125,1.1875,1.25,1.25,30400
6/4/99,1.25,1.3125,1.25,1.28125,1.28125,17100
6/7/99,1.4375,1.4375,1.28125,1.28125,1.28125,36500
6/8/99,1.3125,1.3125,1.25,1.3125,1.3125,13900
6/9/99,1.34375,1.4375,1.3125,1.375,1.375,25400
6/10/99,1.375,1.375,1.28125,1.28125,1.28125,20400
6/11/99,1.34375,1.5,1.28125,1.375,1.375,72300
6/14/99,1.375,1.375,1.3125,1.3125,1.3125,14200
6/15/99,1.40625,1.40625,1.3125,1.3125,1.3125,26900
6/16/99,1.375,1.375,1.34375,1.375,1.375,41700
6/17/99,1.34375,1.40625,1.28125,1.3125,1.3125,33000
6/18/99,1.28125,1.28125,1.28125,1.28125,1.28125,10800
6/21/99,1.28125,1.40625,1.28125,1.28125,1.28125,20400
6/22/99,1.34375,1.375,1.25,1.34375,1.34375,30500
6/23/99,1.34375,1.34375,1.25,1.25,1.25,23900
6/24/99,1.25,1.25,1.25,1.25,1.25,18300
6/25/99,1.29688,1.29688,1.21875,1.21875,1.21875,11000
6/28/99,1.21875,1.28125,1.21875,1.21875,1.21875,3400
6/29/99,1.25,1.3125,1.25,1.25,1.25,13500
6/30/99,1.26562,1.4375,1.26562,1.4375,1.4375,66400
7/1/99,1.46875,1.5,1.40625,1.4375,1.4375,43400
7/2/99,1.4375,1.45312,1.40625,1.4375,1.4375,11200
7/6/99,1.4375,1.4375,1.34375,1.375,1.375,82600
7/7/99,1.35938,1.40625,1.34375,1.34375,1.34375,11400
7/8/99,1.34375,1.40625,1.3125,1.40625,1.40625,60700
7/9/99,1.4375,1.5625,1.4375,1.5,1.5,145400
7/12/99,1.5,1.53125,1.28125,1.3125,1.3125,68200
7/13/99,1.5,1.5,1.3125,1.3125,1.3125,56100
7/14/99,1.3125,1.375,1.25,1.25,1.25,63500
7/15/99,1.25,1.34375,1.25,1.28125,1.28125,54500
7/16/99,1.375,1.4375,1.3125,1.40625,1.40625,9500
7/19/99,1.4375,1.46875,1.3125,1.375,1.375,12500
7/20/99,1.5,1.65625,1.375,1.40625,1.40625,198900
7/21/99,1.40625,1.40625,1.40625,1.40625,1.40625,200
7/22/99,1.5,1.5,1.4375,1.46875,1.46875,17700
7/23/99,1.5,1.625,1.4375,1.5,1.5,50000
7/26/99,1.5,1.5625,1.4375,1.4375,1.4375,15500
7/27/99,1.5,1.5625,1.4375,1.5,1.5,15300
7/28/99,1.53125,1.53125,1.4375,1.4375,1.4375,26100
7/29/99,1.4375,1.4375,1.4375,1.4375,1.4375,29400
7/30/99,1.625,1.625,1.375,1.375,1.375,23300
8/2/99,1.46875,1.46875,1.4375,1.4375,1.4375,17400
8/3/99,1.5625,1.5625,1.375,1.5,1.5,11500
8/4/99,1.4375,1.5625,1.375,1.40625,1.40625,11400
8/5/99,1.5,1.5,1.46875,1.46875,1.46875,5100
8/6/99,1.5,1.5,1.375,1.46875,1.46875,22300
8/9/99,1.375,1.375,1.375,1.375,1.375,1600
8/10/99,1.4375,1.4375,1.34375,1.34375,1.34375,22000
8/11/99,1.48438,1.48438,1.34375,1.34375,1.34375,19500
